provider_id,hospital_name,city,state,number_of_deaths_among_cancer_patients_assigned_to_hospital_2003_07,percent_of_cancer_patients_dying_in_hospital_2003_07,percent_of_cancer_patients_dying_in_hospital_2003_07_2,percent_of_cancer_patients_dying_in_hospital_2003_07_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_deaths_2003_07_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07,hospital_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_deaths_2003_07_3,icu_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07,icu_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_2,icu_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_deaths_2003_07,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_deaths_2003_07_2,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_deaths_2003_07_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_deaths_2003_07_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07,hospice_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_deaths_2003_07,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_deaths_2003_07_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_deaths_2003_07_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_deaths_2003_07,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_deaths_2003_07_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_deaths_2003_07_3
420023,St. Francis Health System,Greenville,SC,175,32.7208,25.3983,42.1544,59.1403,48.8806,71.5535,5.5311,4.6229,6.4393,16.4553,11.5022,23.5412,0.6218,0.1219,1.1217,6.0703,3.3603,10.966,8.2187,5.0311,13.4258,59.5318,49.0212,72.2961,10.6623,9.0192,12.3055,,,,57.4219,47.1404,69.9459
420027,AnMed Health Medical Center,Anderson,SC,169,34.9529,27.1297,45.0319,61.0927,50.3544,74.1209,6.6606,5.7363,7.5849,32.2947,24.8432,41.9813,2.5079,1.9992,3.0167,7.3844,4.2853,12.7245,8.0207,4.6536,13.8241,60.1091,49.3996,73.1404,11.3554,9.6831,13.0276,,,,27.8459,21.0402,36.8529
420051,McLeod Health,Florence,SC,139,25.3069,18.4078,34.7918,58.8508,47.5094,72.8996,5.5325,4.5132,6.5518,12.0098,7.5643,19.0677,0.4773,-0.0837,1.0383,9.6594,5.9129,15.7797,,,,64.3771,52.0983,79.5498,11.5296,9.6855,13.3737,9.8467,5.7137,16.9692,42.9833,33.4323,55.2628
420070,Tuomey Healthcare System,Sumter,SC,97,54.8165,42.26,71.1038,76.2208,60.7661,95.6061,7.9308,6.7108,9.1509,10.6897,5.9181,19.3084,0.3207,-0.3508,0.9922,12.8587,7.7446,21.3498,17.2421,10.5505,28.1778,25.7189,17.2351,38.3788,3.7162,1.5088,5.9235,,,,18.1372,11.4246,28.7938
420073,Lexington Medical Center,West Columbia,SC,157,49.6718,39.8313,61.9435,63.4341,52.1878,77.104,6.8428,5.8841,7.8014,32.0886,24.3802,42.2343,1.6864,1.1587,2.214,8.1707,4.7425,14.0771,,,,44.4432,35.1566,56.1828,9.0283,7.294,10.7627,,,,37.76,29.1204,48.9627
420078,Greenville Memorial Hospital,Greenville,SC,251,40.282,33.227,48.8349,61.8105,52.8769,72.2535,6.4155,5.6569,7.1741,23.2207,18.0235,29.9165,1.1229,0.7054,1.5404,6.8782,4.3313,10.9227,7.663,4.9401,11.8866,48.6024,40.6623,58.0929,8.8759,7.5035,10.2483,,,,62.5864,53.4513,73.2828
420079,Trident Medical Center,Charleston,SC,150,36.6808,28.2862,47.5666,61.8596,50.5298,75.7297,6.0501,5.0693,7.031,27.7179,20.5506,37.385,1.6101,1.0703,2.15,12.7107,8.2825,19.5062,9.2988,5.6926,15.1897,52.4992,42.0436,65.5549,8.9984,7.2239,10.7729,,,,46.9836,37.2233,59.303
420085,Grand Strand Regional Medical Center,Myrtle Beach,SC,129,44.1225,34.0241,57.2181,66.7675,54.0392,82.4937,5.3477,4.2901,6.4053,25.9378,18.5278,36.3112,0.8351,0.253,1.4173,10.0745,5.8469,17.3586,10.1704,6.019,17.1852,52.575,41.4457,66.693,8.4205,6.507,10.334,,,,51.4781,40.5053,65.4235
420086,Palmetto Health Baptist Columbia,Columbia,SC,128,38.5971,29.4783,50.5369,62.772,50.6135,77.8513,6.9715,5.9098,8.0332,22.8272,16.0489,32.4683,0.9806,0.3962,1.565,,,,11.7979,7.3279,18.9947,50.1939,39.1272,64.3906,7.4273,5.5064,9.3482,8.7926,4.8673,15.8836,25.1851,17.8069,35.6202
420087,Roper Hospital,Charleston,SC,196,38.3998,30.6559,48.0998,59.2149,49.2739,71.1615,6.5431,5.6845,7.4016,25.1155,19.0276,33.1513,1.58,1.1074,2.0525,12.4328,8.458,18.2754,8.6429,5.2905,14.1198,48.7171,39.7907,59.646,8.7402,7.1869,10.2935,,,,49.2343,40.534,59.8021
430016,Avera McKennan Hospital,Sioux Falls,SD,137,21.4875,15.0205,30.7389,54.7185,43.695,68.5231,4.7114,3.6851,5.7377,17.2537,11.5618,25.7477,0.5856,0.0207,1.1504,9.8415,5.7118,16.9571,,,,60.9119,49.1122,75.5467,11.9181,10.0613,13.7749,9.1905,5.3339,15.8354,48.2688,37.8421,61.5684
430027,Sioux Valley Hospital University Medical Center,Sioux Falls,SD,160,24.8179,18.2009,33.8406,56.8235,46.3668,69.6385,4.7609,3.8113,5.7105,19.8246,14.0163,28.0398,0.6358,0.1131,1.1585,,,,,,,62.7089,51.5391,76.2994,9.9128,8.1948,11.6309,9.0486,5.4528,15.0156,51.7954,41.5356,64.5897
430077,Rapid City Regional Hospital,Rapid City,SD,108,22.2602,15.0385,32.9501,54.3902,42.2257,70.0593,4.4653,3.3096,5.621,19.7694,13.0142,30.031,1.0565,0.4204,1.6926,,,,,,,58.7205,45.8649,75.1793,10.3858,8.295,12.4767,,,,48.4159,36.8851,63.5514
440002,Jackson-Madison County General Hospital,Jackson,TN,267,29.7973,23.9254,37.1105,59.7059,51.1002,69.7608,5.6111,4.8754,6.3468,30.5933,24.6603,37.9537,2.07,1.6651,2.4749,9.1256,6.162,13.5146,,,,54.581,46.371,64.2446,9.9709,8.6398,11.3019,4.9927,2.8977,8.6023,40.7208,33.7681,49.1051
440006,Skyline Medical Center,Nashville,TN,98,21.8976,14.4153,33.2635,58.4204,45.0562,75.7487,4.3912,3.1778,5.6045,22.6686,15.0596,34.1221,0.7043,0.0365,1.3721,,,,,,,69.2619,54.5023,88.0186,11.3237,9.1285,13.5188,13.1777,7.6473,22.7075,48.7726,36.9558,64.3678
440011,Blount Memorial Hospital,Maryville,TN,89,30.5131,20.9209,44.5032,69.3152,53.9245,89.0984,7.1034,5.8304,8.3764,23.6169,15.3948,36.2303,1.3471,0.6464,2.0478,,,,,,,51.4189,38.5085,68.6576,7.5538,5.2507,9.857,,,,59.196,45.3261,77.3102
440012,Wellmont Bristol Regional Medical Center,Bristol,TN,102,21.9179,14.5624,32.9887,48.4287,36.8012,63.73,3.9143,2.7251,5.1034,22.8353,15.3023,34.0766,0.9037,0.2492,1.5582,,,,,,,59.6957,46.4403,76.7346,11.2044,9.053,13.3557,,,,49.6265,37.2792,66.0633
440015,University of Tennessee Medical Center,Knoxville,TN,133,36.8289,27.9814,48.4739,65.6439,53.3207,80.8152,6.3544,5.3127,7.396,26.7738,19.3926,36.9643,1.0229,0.4496,1.5962,8.9621,5.0872,15.7884,8.2832,4.7007,14.5959,44.6556,34.5173,57.7716,6.424,4.5395,8.3085,,,,60.4934,48.6408,75.2343
440017,Wellmont Holston Valley Medical Center,Kingsport,TN,97,33.387,23.7297,46.9744,67.6385,53.1316,86.1063,6.3192,5.0997,7.5387,41.1465,30.2863,55.901,2.8927,2.2214,3.5639,,,,,,,53.9973,41.1393,70.8739,7.0376,4.8312,9.2439,12.0225,6.8241,21.1807,51.8596,39.4026,68.2549
440019,Baptist Hospital of East Tennessee,Knoxville,TN,125,41.238,31.4957,53.994,64.2005,51.6293,79.8327,5.2823,4.2079,6.3566,18.6825,12.5192,27.88,0.5074,-0.0839,1.0988,10.8457,6.4201,18.3221,7.7452,4.2862,13.9958,57.2015,45.3225,72.1939,10.2256,8.2819,12.1694,,,,54.5016,42.9606,69.1431
440034,Methodist Medical Center of Oak Ridge,Oak Ridge,TN,107,36.3064,26.6245,49.5091,70.1512,56.1,87.7218,6.7043,5.5432,7.8655,18.0969,11.6726,28.0571,1.2164,0.5773,1.8555,,,,,,,54.0892,41.7151,70.1338,8.5047,6.4039,10.6055,,,,52.7538,40.4921,68.7285
440039,Vanderbilt University Medical Center,Nashville,TN,156,25.1876,18.4715,34.3456,54.3604,43.9437,67.2463,4.68,3.7182,5.6418,33.482,25.5711,43.8402,2.1043,1.5749,2.6337,11.0066,6.931,17.4785,,,,57.9824,47.2051,71.2204,10.6535,8.9134,12.3936,7.0485,3.9019,12.7326,51.318,41.3193,63.7362
440048,Baptist Memorial Hospital-Memphis,Memphis,TN,339,36.6725,30.8684,43.568,59.4839,51.8635,68.2239,6.4434,5.7904,7.0964,22.5701,18.0967,28.1493,1.265,0.9056,1.6244,10.3498,7.4933,14.2953,9.9675,7.214,13.7718,49.81,42.7716,58.0068,7.9205,6.7391,9.1019,8.6205,5.987,12.4122,61.1601,53.3485,70.1155
440049,Methodist Healthcare-University Hospital,Memphis,TN,398,37.7228,32.2666,44.1017,65.4658,58.0142,73.8745,6.3774,5.7735,6.9813,26.554,22.0282,32.0097,1.2531,0.9207,1.5855,12.5638,9.7384,16.2089,8.09,5.6804,11.5218,50.6443,44.008,58.2813,8.3833,7.2907,9.4758,3.8924,2.3036,6.577,55.8129,48.927,63.6679
440059,Cookeville Regional Medical Center,Cookeville,TN,109,50.6682,38.9792,65.8625,77.7081,62.7352,96.2546,6.5862,5.4356,7.7368,30.6236,21.8737,42.8735,1.7488,1.1155,2.3821,,,,10.0372,5.6951,17.6898,36.8646,27.0367,50.2651,3.9437,1.8621,6.0253,9.921,5.4913,17.924,29.1197,20.6974,40.9693
440063,Johnson City Medical Center,Johnson City,TN,146,40.2112,31.1458,51.9152,61.9791,50.4027,76.2143,6.4726,5.4784,7.4668,39.1377,30.1782,50.7572,2.9048,2.3576,3.4521,,,,,,,49.7207,39.5219,62.5515,9.1208,7.3221,10.9195,,,,70.4602,58.1742,85.3408
440073,Maury Regional Hospital,Columbia,TN,112,37.0987,27.5056,50.0376,71.5875,57.5682,89.021,5.7789,4.6439,6.914,24.1553,16.6732,34.9951,1.1593,0.5345,1.784,13.0012,7.8332,21.5786,8.5284,4.7193,15.412,34.9377,25.5227,47.8258,5.8497,3.7962,7.9032,,,,55.329,43.1248,70.9869
440082,St. Thomas Hospital,Nashville,TN,144,28.1832,20.8968,38.0102,62.2628,50.8044,76.3054,5.0743,4.0734,6.0753,27.6175,20.4039,37.3813,1.5922,1.0412,2.1431,,,,,,,60.6494,49.0266,75.0276,10.7184,8.9074,12.5294,8.7865,5.0998,15.1383,41.6434,32.2574,53.7605
440091,Memorial Health Care System,Chattanooga,TN,219,16.9449,12.3268,23.2932,54.5499,45.6386,65.2012,3.9705,3.1584,4.7827,15.0629,10.7597,21.087,0.3883,-0.0587,0.8353,,,,,,,76.6331,65.8016,89.2477,14.1988,12.7295,15.6681,7.5875,4.7142,12.2119,41.5342,33.8097,51.0235
440104,Erlanger Medical Center,Chattanooga,TN,131,28.7777,21.1038,39.242,61.5786,49.6517,76.3705,6.3758,5.3263,7.4253,22.2722,15.6589,31.6785,1.2917,0.7141,1.8694,7.7215,4.2742,13.9492,,,,60.1868,48.1307,75.2628,9.8933,7.9946,11.7921,,,,49.4562,38.7728,63.0834
440120,St. Mary's Medical Center,Knoxville,TN,130,32.7376,24.437,43.8577,68.641,55.9467,84.2156,5.9982,4.9447,7.0517,36.9205,27.9736,48.7288,2.529,1.9491,3.1088,8.3909,4.6449,15.158,10.2621,6.1817,17.0359,55.8188,44.2275,70.448,8.7414,6.8355,10.6474,,,,58.4787,46.5523,73.4607
440125,Fort Sanders Regional Medical Center,Knoxville,TN,102,31.2377,22.3151,43.7279,53.3615,41.0608,69.3471,5.0814,3.8922,6.2705,17.5541,11.1945,27.5267,0.5421,-0.1125,1.1966,,,,,,,56.3905,43.3905,73.2854,8.6116,6.4602,10.7631,,,,52.7891,40.4212,68.9413
440133,Baptist Hospital,Nashville,TN,136,21.664,15.2321,30.8117,58.9637,47.543,73.128,4.3124,3.2824,5.3425,18.3521,12.4922,26.9607,0.5101,-0.0569,1.077,,,,,,,65.6868,53.2916,80.965,10.2981,8.4345,12.1616,10.646,6.3023,17.9834,27.753,20.0154,38.4818
440156,Parkridge Medical Center,Chattanooga,TN,103,23.2642,15.7157,34.4384,69.497,55.153,87.5714,5.6144,4.4307,6.798,17.3993,11.095,27.2858,0.4367,-0.2148,1.0882,,,,,,,63.3698,49.5893,80.9798,10.3109,8.1695,12.4523,,,,48.6939,37.0939,63.9215
440161,CENTENNIAL MEDICAL CENTER,Nashville,TN,141,36.6642,28.0034,48.0036,72.0491,59.3872,87.4107,7.014,6.0024,8.0255,32.0277,23.9825,42.7718,1.8359,1.2791,2.3927,9.7177,5.7527,16.4156,9.6513,5.8143,16.0205,45.5485,35.6459,58.2022,6.4577,4.6276,8.2878,,,,44.6938,34.9063,57.2257
440173,Parkwest Medical Center,Knoxville,TN,96,32.2049,22.8905,45.3095,60.2449,46.7713,77.5999,5.5657,4.34,6.7913,23.6928,15.877,35.3561,1.7484,1.0738,2.423,,,,,,,56.606,43.2397,74.104,10.24,8.0225,12.4575,,,,59.3666,45.6771,77.1587
440183,St. Francis Hospital,Memphis,TN,155,41.144,32.2523,52.4869,67.4348,55.6832,81.6665,6.763,5.7979,7.7282,23.3134,16.8854,32.1884,0.9971,0.4659,1.5284,11.9484,7.7029,18.534,11.6181,7.2157,18.7065,48.3593,38.4978,60.7468,7.2509,5.5047,8.9971,8.0644,4.5774,14.2078,56.1778,45.5155,69.3379
450002,Providence Memorial Hospital,El Paso,TX,126,28.9914,20.909,40.198,66.2424,53.4147,82.1507,6.3082,5.2384,7.3781,24.3467,17.0197,34.8279,1.0438,0.4549,1.6326,,,,,,,58.9344,47.0623,73.8015,10.1337,8.1981,12.0693,,,,42.9577,32.8948,56.0991
450010,United Regional Health Care System,Wichita Falls,TX,144,19.3871,13.5517,27.7353,63.858,52.1038,78.2639,5.6252,4.624,6.6264,20.9743,14.8277,29.669,0.8448,0.2937,1.3958,,,,10.9419,6.8868,17.3846,65.3145,53.1719,80.2299,8.8524,7.041,10.6638,15.0542,9.9054,22.8793,38.2382,29.6179,49.3674
450011,St. Joseph Regional Health Center,Bryan,TX,111,28.1966,20.0414,39.6704,61.6767,48.8704,77.8388,4.7797,3.6398,5.9196,23.4044,16.0464,34.1363,1.4184,0.7909,2.0458,10.3132,5.8543,18.1684,,,,54.0842,41.8981,69.8147,9.6693,7.6069,11.7316,,,,33.3752,23.9591,46.4919
450018,University of Texas Medical Branch Hospitals,Galveston,TX,110,25.028,17.388,36.0249,54.7192,42.6549,70.1956,4.735,3.5897,5.8802,17.351,11.1911,26.9015,0.6873,0.0569,1.3177,,,,,,,63.3667,49.9524,80.3833,11.1726,9.1006,13.2447,,,,41.9549,31.3175,56.2053
450021,Baylor University Medical Center,Dallas,TX,321,28.7322,23.5392,35.0709,62.7725,54.7488,71.9722,5.5604,4.8893,6.2314,23.5042,18.819,29.3558,1.2248,0.8555,1.5942,8.0383,5.5463,11.6501,7.5379,5.1646,11.0017,62.2824,54.152,71.6337,9.7058,8.4918,10.9198,8.221,5.5944,12.0808,59.26,51.3266,68.4197
450023,Citizens Medical Center,Victoria,TX,91,34.6309,24.4828,48.9855,69.7761,54.4986,89.3363,7.6071,6.3479,8.8663,28.7131,19.6841,41.8835,1.8783,1.1852,2.5713,12.0401,6.664,21.7534,,,,43.5834,31.8376,59.6627,7.3245,5.0463,9.6026,,,,28.1557,19.3043,41.0656
450033,Valley Baptist Health System,Harlingen,TX,157,44.0603,34.7898,55.8013,74.4514,62.103,89.2552,6.8385,5.8798,7.7972,45.9546,36.521,57.8251,3.3212,2.7935,3.8488,17.7051,12.1342,25.8334,11.8981,7.6699,18.4573,43.7531,34.5518,55.4048,6.8866,5.1521,8.6211,,,,47.4148,37.8582,59.3838
450034,Christus Hospital-St. Elizabeth,Beaumont,TX,261,31.8659,25.7196,39.481,68.2991,58.9028,79.1942,6.6024,5.858,7.3467,30.8134,24.8031,38.2801,1.8883,1.4786,2.298,9.7894,6.7075,14.2871,5.9231,3.5678,9.8332,50.2858,42.3316,59.7347,7.3018,5.9551,8.6485,6.7365,4.1851,10.8432,50.135,42.4121,59.2642
450037,Good Shepherd Medical Center,Longview,TX,174,23.5935,17.3671,32.0521,61.8868,51.1487,74.8792,4.8369,3.9259,5.748,34.7696,27.0407,44.7076,1.6823,1.1808,2.1837,13.8,9.3171,20.4397,,,,65.5541,54.5459,78.7838,11.789,10.1407,13.4373,6.552,3.6266,11.837,49.1219,39.8457,60.5577
450040,Covenant Medical Center,Lubbock,TX,287,24.6759,19.5485,31.1482,59.6759,51.3361,69.3704,5.8238,5.1142,6.5335,26.1674,20.8899,32.7781,1.5159,1.1253,1.9065,6.7161,4.2814,10.5353,6.1754,3.8875,9.8096,63.7576,55.121,73.7476,10.557,9.2731,11.841,13.1009,9.5251,18.0192,45.8851,38.8188,54.2376
450042,Providence Health Center,Waco,TX,88,,,,53.0092,39.8234,70.5608,3.9684,2.6882,5.2486,,,,,,,,,,,,,72.7595,56.9397,92.9747,12.2403,9.9241,14.5565,,,,34.3542,23.8692,49.445
450044,University Hospital - St. Paul,Dallas,TX,97,30.3466,21.3368,43.1609,63.4146,49.5322,81.188,5.5103,4.2908,6.7297,30.1152,21.0502,43.0839,0.9894,0.3183,1.6606,13.894,8.3713,23.0602,10.6608,5.9001,19.2629,51.3437,38.7991,67.9443,7.7435,5.5373,9.9497,,,,53.2814,40.4838,70.1246
450046,Christus Spohn Hospital Memorial,Corpus Christi,TX,165,32.816,25.1244,42.8623,65.2585,53.886,79.0312,6.5121,5.5766,7.4477,21.4759,15.4854,29.7836,1.148,0.633,1.6629,10.3457,6.4271,16.6535,7.1928,4.0815,12.6759,50.3443,40.5367,62.5248,8.1863,6.4936,9.8789,,,,38.7764,30.6679,49.0287
450051,Methodist Dallas Medical Center,Dallas,TX,109,36.9203,27.2733,49.9797,67.3978,53.6526,84.6644,5.7592,4.6083,6.91,23.6798,16.2323,34.5442,0.8795,0.2461,1.513,11.7931,7.1033,19.5793,,,,53.8768,41.5475,69.8648,8.0419,5.9596,10.1241,,,,52.3968,40.5805,67.6537
450054,Scott and White Memorial Hospital,Temple,TX,136,21.9297,15.5053,31.0161,64.3938,52.4862,79.003,4.3827,3.3528,5.4126,15.409,10.1441,23.4064,0.4895,-0.0774,1.0563,9.0218,5.2364,15.5436,,,,61.2237,49.3014,76.0292,8.4739,6.6106,10.3372,12.1996,7.5808,19.6325,42.5765,32.6028,55.6012
450056,Seton Medical Center,Austin,TX,193,24.6161,18.6001,32.5779,58.6726,48.8646,70.4492,4.3128,3.448,5.1777,25.7519,19.5652,33.895,0.9735,0.4975,1.4495,5.5942,3.0968,10.1056,10.0171,6.526,15.3757,70.3206,59.3555,83.3113,11.3456,9.7809,12.9102,12.4252,8.3237,18.5476,58.7944,48.8396,70.7782
450058,Baptist Medical Center,San Antonio,TX,264,30.5716,24.5475,38.074,65.5465,56.4116,76.1606,5.5652,4.8254,6.3051,39.3846,32.4828,47.7527,2.3286,1.9214,2.7358,15.1273,11.0439,20.7205,10.2597,6.9793,15.0819,57.473,48.9879,67.4279,8.8238,7.4853,10.1623,9.9575,6.7755,14.6339,55.9213,47.6831,65.5828
450064,Arlington Memorial Hospital,Arlington,TX,128,27.5671,19.9683,38.0577,61.4641,49.2929,76.6405,6.0195,4.9577,7.0813,20.9505,14.4613,30.3515,1.3807,0.7963,1.9651,8.935,5.0717,15.7412,,,,61.4349,49.1276,76.8253,7.7422,5.8212,9.6632,15.3448,9.8934,23.7999,56.344,44.9854,70.5705
450076,University of Texas M.D. Anderson Cancer Center,Houston,TX,613,28.8064,25.0646,33.1069,57.7046,52.1132,63.8959,5.8464,5.3601,6.3328,25.8209,22.2228,30.0015,1.7969,1.5292,2.0646,6.6301,4.977,8.8324,6.673,5.1271,8.6848,61.2442,55.2073,67.9413,9.9631,9.0832,10.8431,7.2027,5.3734,9.6547,70.8319,64.4392,77.8588
450083,East Texas Medical Center Tyler,Tyler,TX,184,17.7927,12.7099,24.9081,60.848,50.5505,73.2433,4.4415,3.5555,5.3275,28.8259,22.1217,37.5618,1.2772,0.7895,1.7648,8.7034,5.4069,14.0096,6.9571,4.1165,11.7578,71.8632,60.4968,85.3653,9.6962,8.0933,11.2991,13.8249,9.3345,20.4754,47.4896,38.6556,58.3426
450101,Hillcrest Baptist Medical Center,Waco,TX,97,22.2382,14.6404,33.7788,66.384,52.1482,84.506,5.3571,4.1378,6.5764,22.4366,14.7705,34.0814,0.9973,0.3262,1.6684,13.1984,7.6606,22.7394,,,,68.7143,53.9773,87.4748,10.5151,8.3091,12.721,12.5081,7.1008,22.033,41.4434,30.1507,56.9657
450102,Trinity Mother Frances System,Tyler,TX,195,18.7322,13.5694,25.8593,65.1702,54.8323,77.4572,5.8462,4.9858,6.7066,54.7707,45.376,66.1106,4.1137,3.6401,4.5873,8.4704,5.263,13.6323,8.259,5.1306,13.2949,71.8343,60.8562,84.7928,10.1086,8.552,11.6652,15.3146,10.7014,21.9165,43.0492,34.6619,53.4661
450128,Knapp Medical Center,Weslaco,TX,85,28.6171,19.0123,43.074,64.2392,48.9433,84.3155,5.6839,4.3811,6.9866,29.0317,19.4532,43.3265,1.236,0.5189,1.953,,,,,,,55.4313,41.7651,73.5693,9.3971,7.0402,11.754,,,,51.059,38.3525,67.9752
450132,Medical Center Hospital,Odessa,TX,130,24.7585,17.5048,35.0178,66.5714,53.9469,82.1502,5.6611,4.6076,6.7146,33.8384,25.1739,45.4852,2.0563,1.4764,2.6361,11.0481,6.54,18.6636,8.8457,5.0201,15.5865,68.1732,55.438,83.8338,10.2611,8.3552,12.1671,9.7535,5.6609,16.8051,28.7777,20.8464,39.7265
450133,Midland Memorial Hospital,Midland,TX,125,23.9809,16.9552,33.9178,63.8167,51.457,79.1451,6.7883,5.7141,7.8626,24.5033,17.3238,34.6581,1.2622,0.671,1.8535,9.2822,5.2692,16.3515,,,,64.4777,51.71,80.3978,7.5153,5.5718,9.4589,16.2868,10.6136,24.9927,23.5941,16.2884,34.1767
450135,Harris Methodist Fort Worth,Fort Worth,TX,178,24.2682,18.0562,32.6173,65.3824,54.5394,78.3812,5.3103,4.4099,6.2107,33.3253,25.8676,42.9331,1.6917,1.1962,2.1873,10.9668,7.0719,17.0068,,,,66.0662,55.1076,79.2039,9.6096,7.9807,11.2386,13.6335,9.1337,20.3501,47.6377,38.5048,58.9368
450137,Baylor All Saints Medical Center,Fort Worth,TX,111,24.6464,16.8989,35.9457,69.479,55.5639,86.8789,5.6019,4.4619,6.7418,28.2473,19.8605,40.1758,1.4515,0.824,2.0789,,,,,,,69.5395,55.6901,86.833,9.3032,7.2408,11.3656,15.4015,9.5698,24.787,43.3094,32.5334,57.6548
450184,Memorial Hermann Southwest Hospital,Houston,TX,355,27.2314,22.2386,33.3453,68.377,60.1712,77.7019,5.3992,4.7607,6.0376,30.2714,25.0109,36.6384,1.5194,1.168,1.8708,11.5179,8.473,15.6568,7.6057,5.1343,11.2667,56.5484,49.2487,64.93,8.1575,7.0024,9.3126,8.2516,5.6934,11.9592,56.475,49.3059,64.6864
450193,St. Luke's Episcopal Hospital,Houston,TX,193,26.3818,20.0985,34.6295,60.5789,50.5708,72.5677,5.9725,5.1077,6.8373,31.7095,24.7143,40.6846,2.0938,1.6179,2.5698,14.9779,10.4659,21.4351,,,,61.4399,51.2877,73.6016,9.8963,8.3317,11.4608,10.0608,6.4144,15.7801,62.4163,52.136,74.7237
450196,Paris Regional Medical Center,Paris,TX,107,29.0865,20.4493,41.3718,62.5098,49.0103,79.7277,7.1877,6.0263,8.3491,18.3475,11.8333,28.4476,1.5232,0.884,2.1624,,,,,,,47.5847,36.1562,62.6255,7.8533,5.7521,9.9545,,,,39.8155,29.814,53.1721
450211,Memorial Health System of East Texas,Lufkin,TX,85,22.3522,14.4177,34.6532,72.5354,56.6554,92.8665,6.3888,5.0862,7.6915,30.2378,20.7305,44.1053,1.6325,0.9155,2.3495,13.11,7.4413,23.097,,,,63.4613,48.4739,83.0825,8.8092,6.4524,11.166,,,,32.7559,22.6121,47.4502
450222,Conroe Regional Medical Center,Conroe,TX,132,16.1225,10.5095,24.7333,67.6431,54.8123,83.4775,5.7497,4.7039,6.7954,17.9254,12.0111,26.752,0.6502,0.0746,1.2258,10.5852,6.265,17.8846,,,,77.9864,64.2731,94.6255,10.7667,8.8746,12.6587,12.9356,8.036,20.8225,56.0592,45.0112,69.8189
450229,Hendrick Health System,Abilene,TX,183,24.2777,18.063,32.6306,64.0743,53.4477,76.8137,5.9458,5.0577,6.8338,21.4915,15.6984,29.4225,1.0024,0.5136,1.4911,6.171,3.4162,11.1473,5.765,3.1908,10.4158,63.9408,53.3754,76.5976,8.5714,6.9647,10.1781,16.3295,11.4108,23.3685,39.159,31.0246,49.426
450231,Baptist St. Anthony Health System,Amarillo,TX,188,16.4366,11.5568,23.3769,56.4842,46.6851,68.3402,4.5804,3.7041,5.4568,17.4313,12.3889,24.5261,0.9258,0.4435,1.4082,9.703,6.1099,15.4093,8.8766,5.588,14.1007,73.8985,62.6021,87.2333,12.323,10.7374,13.9085,8.3927,5.1389,13.7067,35.4554,27.8981,45.06
450280,Baylor Medical Center at Garland,Garland,TX,98,19.5675,12.6219,30.3352,65.75,51.5538,83.8554,4.8014,3.5883,6.0146,22.5099,14.9549,33.8815,1.1225,0.4548,1.7902,,,,11.5005,6.5265,20.2656,74.0959,58.7086,93.5161,11.0045,8.8097,13.1994,16.4075,10.0466,26.7957,44.8256,33.568,59.8587
